age_group,year,state,voted,yearSDR
55-64,2016,Maryland,0.6854460093896714,2016
55-64,2016,Massachusetts,0.7323943661971831,NA
55-64,2016,Michigan,0.7477678571428571,NA
55-64,2016,Minnesota,0.7370517928286853,1978
55-64,2016,Mississippi,0.7191977077363897,NA
55-64,2016,Missouri,0.7479674796747967,NA
55-64,2016,Montana,0.7460674157303371,2006
55-64,2016,Nebraska,0.6558139534883721,NA
55-64,2016,Nevada,0.6195652173913043,NA
55-64,2016,New Hampshire,0.7397260273972602,1996
55-64,2016,New Jersey,0.6843657817109144,NA
55-64,2016,New Mexico,0.6033898305084746,NA
55-64,2016,New York,0.6431852986217458,NA
55-64,2016,North Carolina,0.723943661971831,2008
55-64,2016,Ohio,0.7440347071583514,2006
55-64,2016,Oklahoma,0.627906976744186,NA
55-64,2016,Oregon,0.6946564885496184,NA
55-64,2016,Pennsylvania,0.6814159292035398,NA
55-64,2016,Rhode Island,0.676829268292683,NA
55-64,2016,South Carolina,0.69,NA
55-64,2016,South Dakota,0.6984126984126984,NA
55-64,2016,Tennessee,0.625,NA
55-64,2016,Texas,0.6350710900473934,NA
55-64,2016,Utah,0.776536312849162,2018
55-64,2016,Vermont,0.6877076411960132,2018
55-64,2016,Virginia,0.7313915857605178,NA
55-64,2016,Washington,0.7331288343558282,NA
55-64,2016,West Virginia,0.5714285714285714,NA
55-64,2016,Wisconsin,0.8326693227091634,1978
55-64,2016,Wyoming,0.7472527472527473,1994
55-64,2018,Alabama,0.623342175066313,NA
55-64,2018,Alaska,0.6503067484662577,NA
55-64,2018,Arizona,0.6774193548387096,NA
55-64,2018,Arkansas,0.47468354430379744,NA
55-64,2018,California,0.5931208053691275,2018
55-64,2018,Colorado,0.6113989637305699,2014
55-64,2018,Connecticut,0.6424870466321243,2014
55-64,2018,Delaware,0.6444444444444445,NA
55-64,2018,Florida,0.6317365269461078,NA
55-64,2018,Georgia,0.6227544910179641,NA
55-64,2018,Hawaii,0.5767634854771784,2018
55-64,2018,Idaho,0.5514705882352942,1994
55-64,2018,Illinois,0.6142857142857143,2006
55-64,2018,Indiana,0.5910543130990416,NA
55-64,2018,Iowa,0.6012658227848101,2008
55-64,2018,Kansas,0.649746192893401,NA
55-64,2018,Kentucky,0.6441441441441441,NA
55-64,2018,Louisiana,0.61731843575419,NA
55-64,2018,Maine,0.7239263803680982,1978
55-64,2018,Maryland,0.6035242290748899,2016
55-64,2018,Massachusetts,0.659942363112392,NA
55-64,2018,Michigan,0.6730245231607629,NA
55-64,2018,Minnesota,0.7125506072874493,1978
55-64,2018,Mississippi,0.6779141104294478,NA
55-64,2018,Missouri,0.6594982078853047,NA
55-64,2018,Montana,0.7432835820895523,2006
55-64,2018,Nebraska,0.6132075471698113,NA
55-64,2018,Nevada,0.5520833333333334,NA
55-64,2018,New Hampshire,0.5871212121212122,1996
55-64,2018,New Jersey,0.6386292834890965,NA
55-64,2018,New Mexico,0.5535055350553506,NA
55-64,2018,New York,0.547923322683706,NA
55-64,2018,North Carolina,0.6048387096774194,2008
55-64,2018,Ohio,0.5697674418604651,2006
55-64,2018,Oklahoma,0.5672268907563025,NA
55-64,2018,Oregon,0.6859903381642513,NA
55-64,2018,Pennsylvania,0.6687116564417178,NA
55-64,2018,Rhode Island,0.6142131979695431,NA
55-64,2018,South Carolina,0.5559322033898305,NA
55-64,2018,South Dakota,0.6868131868131868,NA
55-64,2018,Tennessee,0.5353846153846153,NA
55-64,2018,Texas,0.6181102362204725,NA
55-64,2018,Utah,0.7028301886792453,2018
55-64,2018,Vermont,0.6329588014981273,2018
55-64,2018,Virginia,0.6389891696750902,NA
55-64,2018,Washington,0.6744186046511628,NA
55-64,2018,West Virginia,0.5147783251231527,NA
55-64,2018,Wisconsin,0.7677902621722846,1978
55-64,2018,Wyoming,0.6719367588932806,1994
65+,1978,Alabama,0.44765342960288806,NA
65+,1978,Alaska,0.5161290322580645,NA
65+,1978,Arizona,0.5,NA
65+,1978,Arkansas,0.436,NA
65+,1978,California,0.673728813559322,2018
65+,1978,Colorado,0.6931216931216931,2014
65+,1978,Connecticut,0.729064039408867,2014
65+,1978,Delaware,0.5728155339805825,NA
65+,1978,Florida,0.6264009962640099,NA
65+,1978,Georgia,0.3488372093023256,NA
65+,1978,Hawaii,0.5189873417721519,2018
65+,1978,Idaho,0.6388888888888888,1994
65+,1978,Illinois,0.5804093567251462,2006
65+,1978,Indiana,0.5689655172413793,NA
65+,1978,Iowa,0.4708029197080292,2008
65+,1978,Kansas,0.6756756756756757,NA
65+,1978,Kentucky,0.38372093023255816,NA
65+,1978,Louisiana,0.42083333333333334,NA
65+,1978,Maine,0.616580310880829,1978
65+,1978,Maryland,0.5555555555555556,2016
65+,1978,Massachusetts,0.6912442396313364,NA
65+,1978,Michigan,0.626204238921002,NA
65+,1978,Minnesota,0.6958174904942965,1978
65+,1978,Mississippi,0.5656934306569343,NA
65+,1978,Missouri,0.5626598465473146,NA
65+,1978,Montana,0.6685082872928176,2006
65+,1978,Nebraska,0.6717948717948717,NA
65+,1978,Nevada,0.5604395604395604,NA
65+,1978,New Hampshire,0.6433566433566433,1996
65+,1978,New Jersey,0.5326633165829145,NA
65+,1978,New Mexico,0.5633802816901409,NA
65+,1978,New York,0.5916892502258356,NA
65+,1978,North Carolina,0.4064748201438849,2008
65+,1978,Ohio,0.5778120184899846,2006
65+,1978,Oklahoma,0.6267281105990783,NA
65+,1978,Oregon,0.5897435897435898,NA
65+,1978,Pennsylvania,0.5621827411167513,NA
65+,1978,Rhode Island,0.6940298507462687,NA
65+,1978,South Carolina,0.4032258064516129,NA
65+,1978,South Dakota,0.7181818181818181,NA
65+,1978,Tennessee,0.4752851711026616,NA
65+,1978,Texas,0.45956873315363883,NA
65+,1978,Utah,0.6729857819905213,2018
65+,1978,Vermont,0.5503355704697986,2018
65+,1978,Virginia,0.5133333333333333,NA
65+,1978,Washington,0.6026785714285714,NA
65+,1978,West Virginia,0.5497382198952879,NA
65+,1978,Wisconsin,0.6025641025641025,1978
65+,1978,Wyoming,0.654320987654321,1994
65+,1980,Alabama,0.6409495548961425,NA
65+,1980,Alaska,0.6984126984126984,NA
65+,1980,Arizona,0.6666666666666666,NA
65+,1980,Arkansas,0.6452442159383034,NA
65+,1980,California,0.7137096774193549,2018
65+,1980,Colorado,0.6571428571428571,2014
65+,1980,Connecticut,0.7629310344827587,2014
65+,1980,Delaware,0.717391304347826,NA
65+,1980,Florida,0.7086247086247086,NA
65+,1980,Georgia,0.6186186186186187,NA
65+,1980,Hawaii,0.706766917293233,2018
65+,1980,Idaho,0.7184873949579832,1994
65+,1980,Illinois,0.7346625766871165,2006
65+,1980,Indiana,0.6848484848484848,NA
65+,1980,Iowa,0.6783783783783783,2008
65+,1980,Kansas,0.7549668874172185,NA
65+,1980,Kentucky,0.5946843853820598,NA
65+,1980,Louisiana,0.6813186813186813,NA
65+,1980,Maine,0.7302631578947368,1978
65+,1980,Maryland,0.5428571428571428,2016
65+,1980,Massachusetts,0.7096774193548387,NA
65+,1980,Michigan,0.7081174438687392,NA
65+,1980,Minnesota,0.7397769516728625,1978
65+,1980,Mississippi,0.76775956284153,NA
65+,1980,Missouri,0.6898395721925134,NA
65+,1980,Montana,0.7299270072992701,2006
65+,1980,Nebraska,0.6339285714285714,NA
65+,1980,Nevada,0.6747572815533981,NA
65+,1980,New Hampshire,0.7871485943775101,1996
65+,1980,New Jersey,0.6639344262295082,NA
65+,1980,New Mexico,0.6622807017543859,NA
65+,1980,New York,0.6561163387510693,NA
65+,1980,North Carolina,0.5527156549520766,2008
65+,1980,Ohio,0.6401225114854517,2006
65+,1980,Oklahoma,0.6656976744186046,NA
65+,1980,Oregon,0.6990595611285266,NA
65+,1980,Pennsylvania,0.5788262370540852,NA
65+,1980,Rhode Island,0.7310924369747899,NA
65+,1980,South Carolina,0.5614973262032086,NA
65+,1980,South Dakota,0.7597402597402597,NA
65+,1980,Tennessee,0.5923344947735192,NA
65+,1980,Texas,0.6092619392185239,NA
65+,1980,Utah,0.8012422360248447,2018
65+,1980,Vermont,0.7178423236514523,2018
65+,1980,Virginia,0.5756457564575646,NA
65+,1980,Washington,0.7165991902834008,NA
65+,1980,West Virginia,0.6348684210526315,NA
65+,1980,Wisconsin,0.740072202166065,1978
65+,1980,Wyoming,0.717948717948718,1994
65+,1982,Alabama,0.6286644951140065,NA
65+,1982,Alaska,0.7846153846153846,NA
65+,1982,Arizona,0.6150793650793651,NA
65+,1982,Arkansas,0.642023346303502,NA
65+,1982,California,0.7414910858995137,2018
65+,1982,Colorado,0.726457399103139,2014
65+,1982,Connecticut,0.698744769874477,2014
65+,1982,Delaware,0.6788321167883211,NA
65+,1982,Florida,0.645320197044335,NA
65+,1982,Georgia,0.4911242603550296,NA
65+,1982,Hawaii,0.680672268907563,2018
65+,1982,Idaho,0.7452830188679245,1994
65+,1982,Illinois,0.6326219512195121,2006
65+,1982,Indiana,0.6533742331288344,NA
65+,1982,Iowa,0.7021276595744681,2008
65+,1982,Kansas,0.7009803921568627,NA
65+,1982,Kentucky,0.42913385826771655,NA
65+,1982,Louisiana,0.3446969696969697,NA
65+,1982,Maine,0.6829268292682927,1978
65+,1982,Maryland,0.6047430830039525,2016
65+,1982,Massachusetts,0.71,NA
65+,1982,Michigan,0.66728280961183,NA
65+,1982,Minnesota,0.7898089171974523,1978
65+,1982,Mississippi,0.6075471698113207,NA
65+,1982,Missouri,0.6111111111111112,NA
65+,1982,Montana,0.8296943231441049,2006
65+,1982,Nebraska,0.6706827309236948,NA
65+,1982,Nevada,0.5794392523364486,NA
65+,1982,New Hampshire,0.7083333333333334,1996
65+,1982,New Jersey,0.6177062374245473,NA
65+,1982,New Mexico,0.7344632768361582,NA
65+,1982,New York,0.6418803418803419,NA
65+,1982,North Carolina,0.44982698961937717,2008
65+,1982,Ohio,0.6093514328808446,2006
65+,1982,Oklahoma,0.6752411575562701,NA
65+,1982,Oregon,0.7568807339449541,NA
65+,1982,Pennsylvania,0.6184538653366584,NA
65+,1982,Rhode Island,0.746268656716418,NA
65+,1982,South Carolina,0.4939759036144578,NA
65+,1982,South Dakota,0.7815699658703071,NA
65+,1982,Tennessee,0.5791505791505791,NA
65+,1982,Texas,0.5573065902578797,NA
65+,1982,Utah,0.786096256684492,2018
65+,1982,Vermont,0.6091370558375635,2018
65+,1982,Virginia,0.5674740484429066,NA
65+,1982,Washington,0.7193877551020408,NA
65+,1982,West Virginia,0.5889328063241107,NA
65+,1982,Wisconsin,0.6807692307692308,1978
65+,1982,Wyoming,0.796875,1994
65+,1984,Alabama,0.6857142857142857,NA
65+,1984,Alaska,0.7692307692307693,NA
65+,1984,Arizona,0.7368421052631579,NA
65+,1984,Arkansas,0.694980694980695,NA
65+,1984,California,0.7620253164556962,2018
65+,1984,Colorado,0.7252747252747253,2014
65+,1984,Connecticut,0.7873303167420814,2014
65+,1984,Delaware,0.6405228758169934,NA
65+,1984,Florida,0.7301204819277108,NA
65+,1984,Georgia,0.5805084745762712,NA
65+,1984,Hawaii,0.6896551724137931,2018
65+,1984,Idaho,0.7545454545454545,1994
65+,1984,Illinois,0.7414075286415712,2006
65+,1984,Indiana,0.7138728323699421,NA
65+,1984,Iowa,0.6838487972508591,2008
65+,1984,Kansas,0.7704918032786885,NA
65+,1984,Kentucky,0.6108597285067874,NA
65+,1984,Louisiana,0.6866952789699571,NA
65+,1984,Maine,0.6863636363636364,1978
65+,1984,Maryland,0.703862660944206,2016
65+,1984,Massachusetts,0.6714031971580817,NA
65+,1984,Michigan,0.7125645438898451,NA
65+,1984,Minnesota,0.7480314960629921,1978
65+,1984,Mississippi,0.7310344827586207,NA
65+,1984,Missouri,0.6795252225519288,NA
65+,1984,Montana,0.8376068376068376,2006
65+,1984,Nebraska,0.7014925373134329,NA
65+,1984,Nevada,0.6637168141592921,NA
65+,1984,New Hampshire,0.791907514450867,1996
65+,1984,New Jersey,0.6987951807228916,NA
65+,1984,New Mexico,0.75,NA
65+,1984,New York,0.6718213058419243,NA
65+,1984,North Carolina,0.6121951219512195,2008
65+,1984,Ohio,0.6763485477178424,2006
65+,1984,Oklahoma,0.6948051948051948,NA
65+,1984,Oregon,0.7575757575757576,NA
65+,1984,Pennsylvania,0.6132530120481928,NA
65+,1984,Rhode Island,0.819672131147541,NA
65+,1984,South Carolina,0.5586592178770949,NA
65+,1984,South Dakota,0.7894736842105263,NA
65+,1984,Tennessee,0.611336032388664,NA
65+,1984,Texas,0.6546242774566474,NA
65+,1984,Utah,0.8047619047619048,2018
65+,1984,Vermont,0.727810650887574,2018
65+,1984,Virginia,0.6051660516605166,NA
65+,1984,Washington,0.7909090909090909,NA
65+,1984,West Virginia,0.6013986013986014,NA
65+,1984,Wisconsin,0.7388535031847133,1978
65+,1984,Wyoming,0.7293233082706767,1994
65+,1986,Alabama,0.6275862068965518,NA
65+,1986,Alaska,0.6578947368421053,NA
65+,1986,Arizona,0.7473684210526316,NA
65+,1986,Arkansas,0.52,NA
65+,1986,California,0.726027397260274,2018
65+,1986,Colorado,0.7034883720930233,2014
65+,1986,Connecticut,0.7268041237113402,2014
65+,1986,Delaware,0.5139664804469274,NA
65+,1986,Florida,0.6758193091231178,NA
65+,1986,Georgia,0.4968553459119497,NA
65+,1986,Hawaii,0.6223776223776224,2018
65+,1986,Idaho,0.7215189873417721,1994
65+,1986,Illinois,0.6088154269972452,2006
65+,1986,Indiana,0.6917562724014337,NA
65+,1986,Iowa,0.6060606060606061,2008
65+,1986,Kansas,0.6282722513089005,NA
65+,1986,Kentucky,0.3891625615763547,NA
65+,1986,Louisiana,0.6588235294117647,NA
65+,1986,Maine,0.672566371681416,1978
65+,1986,Maryland,0.6195652173913043,2016
65+,1986,Massachusetts,0.6666666666666666,NA
65+,1986,Michigan,0.5870967741935483,NA
65+,1986,Minnesota,0.8274111675126904,1978
65+,1986,Mississippi,0.5840336134453782,NA
65+,1986,Missouri,0.6068702290076335,NA
65+,1986,Montana,0.6846846846846847,2006
65+,1986,Nebraska,0.696,NA
65+,1986,Nevada,0.6111111111111112,NA
65+,1986,New Hampshire,0.577639751552795,1996
65+,1986,New Jersey,0.5794270833333334,NA
65+,1986,New Mexico,0.6190476190476191,NA
65+,1986,New York,0.6268425135764158,NA
65+,1986,North Carolina,0.5608308605341247,2008
65+,1986,Ohio,0.6044973544973545,2006
65+,1986,Oklahoma,0.5794392523364486,NA
65+,1986,Oregon,0.7911392405063291,NA
65+,1986,Pennsylvania,0.5768056968463886,NA
65+,1986,Rhode Island,0.6588235294117647,NA
65+,1986,South Carolina,0.5069124423963134,NA
65+,1986,South Dakota,0.7859531772575251,NA
65+,1986,Tennessee,0.48523206751054854,NA
65+,1986,Texas,0.5471698113207547,NA
65+,1986,Utah,0.7411764705882353,2018
65+,1986,Vermont,0.7365269461077845,2018
65+,1986,Virginia,0.516260162601626,NA
65+,1986,Washington,0.6868131868131868,NA
65+,1986,West Virginia,0.5074626865671642,NA
65+,1986,Wisconsin,0.6333333333333333,1978
65+,1986,Wyoming,0.6159420289855072,1994
65+,1988,Alabama,0.6458333333333334,NA
65+,1988,Alaska,0.6973684210526315,NA
65+,1988,Arizona,0.7446808510638298,NA
65+,1988,Arkansas,0.7123287671232876,NA
65+,1988,California,0.7545839210155149,2018
65+,1988,Colorado,0.7807486631016043,2014
65+,1988,Connecticut,0.7641509433962265,2014
65+,1988,Delaware,0.6827956989247311,NA
65+,1988,Florida,0.753796962430056,NA
65+,1988,Georgia,0.5945945945945946,NA
65+,1988,Hawaii,0.7302631578947368,2018
65+,1988,Idaho,0.7990196078431373,1994
65+,1988,Illinois,0.7261055634807418,2006
65+,1988,Indiana,0.7522522522522522,NA
65+,1988,Iowa,0.7372549019607844,2008
65+,1988,Kansas,0.7370517928286853,NA
65+,1988,Kentucky,0.5746606334841629,NA
65+,1988,Louisiana,0.6931818181818182,NA
65+,1988,Maine,0.7551867219917012,1978
65+,1988,Maryland,0.5888324873096447,2016
65+,1988,Massachusetts,0.7561608300907912,NA
65+,1988,Michigan,0.7237048665620094,NA
65+,1988,Minnesota,0.681592039800995,1978
65+,1988,Mississippi,0.6851851851851852,NA
65+,1988,Missouri,0.7242647058823529,NA
65+,1988,Montana,0.7665369649805448,2006
65+,1988,Nebraska,0.7653429602888087,NA
65+,1988,Nevada,0.5481481481481482,NA
65+,1988,New Hampshire,0.8115942028985508,1996
65+,1988,New Jersey,0.7175480769230769,NA
65+,1988,New Mexico,0.7068062827225131,NA
65+,1988,New York,0.6584766584766585,NA
65+,1988,North Carolina,0.5895627644569816,2008
65+,1988,Ohio,0.6871165644171779,2006
65+,1988,Oklahoma,0.7318181818181818,NA
65+,1988,Oregon,0.8134715025906736,NA
65+,1988,Pennsylvania,0.6619576185671039,NA
65+,1988,Rhode Island,0.7724550898203593,NA
65+,1988,South Carolina,0.5274261603375527,NA
65+,1988,South Dakota,0.8233532934131736,NA
65+,1988,Tennessee,0.6024590163934426,NA
65+,1988,Texas,0.7184170471841704,NA
65+,1988,Utah,0.7348484848484849,2018
65+,1988,Vermont,0.7792207792207793,2018
65+,1988,Virginia,0.664179104477612,NA
65+,1988,Washington,0.8097560975609757,NA
65+,1988,West Virginia,0.6245487364620939,NA
65+,1988,Wisconsin,0.7289377289377289,1978
65+,1988,Wyoming,0.7835820895522388,1994
65+,1990,Alabama,0.6408163265306123,NA
65+,1990,Alaska,0.7549019607843137,NA
65+,1990,Arizona,0.6111111111111112,NA
65+,1990,Arkansas,0.5692883895131086,NA
65+,1990,California,0.695152013147083,2018
65+,1990,Colorado,0.6405228758169934,2014
65+,1990,Connecticut,0.7176470588235294,2014
65+,1990,Delaware,0.5925925925925926,NA
65+,1990,Florida,0.6765523632993512,NA
65+,1990,Georgia,0.5222222222222223,NA
65+,1990,Hawaii,0.7012195121951219,2018
65+,1990,Idaho,0.6987951807228916,1994
65+,1990,Illinois,0.6438547486033519,2006
65+,1990,Indiana,0.6381909547738693,NA
65+,1990,Iowa,0.5955882352941176,2008
65+,1990,Kansas,0.6814814814814815,NA
65+,1990,Kentucky,0.4939759036144578,NA
65+,1990,Louisiana,0.621301775147929,NA
65+,1990,Maine,0.6994535519125683,1978
65+,1990,Maryland,0.5632183908045977,2016
65+,1990,Massachusetts,0.7323759791122716,NA
65+,1990,Michigan,0.6285329744279946,NA
65+,1990,Minnesota,0.6954022988505747,1978
65+,1990,Mississippi,0.44106463878326996,NA
65+,1990,Missouri,0.5466666666666666,NA
65+,1990,Montana,0.7576923076923077,2006
65+,1990,Nebraska,0.7126865671641791,NA
65+,1990,Nevada,0.5419354838709678,NA
65+,1990,New Hampshire,0.6015037593984962,1996
65+,1990,New Jersey,0.5694444444444444,NA
65+,1990,New Mexico,0.6915422885572139,NA
65+,1990,New York,0.5869726128793487,NA
65+,1990,North Carolina,0.607661822985469,2008
65+,1990,Ohio,0.6468401486988847,2006
65+,1990,Oklahoma,0.6707818930041153,NA
65+,1990,Oregon,0.6555555555555556,NA
65+,1990,Pennsylvania,0.5383084577114428,NA
65+,1990,Rhode Island,0.7,NA
65+,1990,South Carolina,0.5411764705882353,NA
65+,1990,South Dakota,0.7133550488599348,NA
65+,1990,Tennessee,0.42045454545454547,NA
65+,1990,Texas,0.6068493150684932,NA
65+,1990,Utah,0.722972972972973,2018
65+,1990,Vermont,0.6402439024390244,2018
65+,1990,Virginia,0.5145228215767634,NA
65+,1990,Washington,0.6846846846846847,NA
65+,1990,West Virginia,0.4701492537313433,NA
65+,1990,Wisconsin,0.6263736263736264,1978
65+,1990,Wyoming,0.7073170731707317,1994
65+,1992,Alabama,0.6476868327402135,NA
65+,1992,Alaska,0.6428571428571429,NA
65+,1992,Arizona,0.7391304347826086,NA
65+,1992,Arkansas,0.6594202898550725,NA
65+,1992,California,0.7644859813084112,2018
65+,1992,Colorado,0.7471910112359551,2014
65+,1992,Connecticut,0.8152866242038217,2014
65+,1992,Delaware,0.7426470588235294,NA
65+,1992,Florida,0.768,NA
65+,1992,Georgia,0.6201117318435754,NA
65+,1992,Hawaii,0.7414965986394558,2018
65+,1992,Idaho,0.8264840182648402,1994
65+,1992,Illinois,0.7469050894085282,2006
65+,1992,Indiana,0.7261410788381742,NA
65+,1992,Iowa,0.7326007326007326,2008
65+,1992,Kansas,0.78,NA
65+,1992,Kentucky,0.6531531531531531,NA
65+,1992,Louisiana,0.7814207650273224,NA
65+,1992,Maine,0.702247191011236,1978
65+,1992,Maryland,0.7624309392265194,2016
65+,1992,Massachusetts,0.7053682896379525,NA
65+,1992,Michigan,0.7486842105263158,NA
65+,1992,Minnesota,0.7864077669902912,1978
65+,1992,Mississippi,0.6901960784313725,NA
65+,1992,Missouri,0.6962616822429907,NA
65+,1992,Montana,0.8008849557522124,2006
65+,1992,Nebraska,0.77,NA
65+,1992,Nevada,0.7610062893081762,NA
65+,1992,New Hampshire,0.7322834645669292,1996
65+,1992,New Jersey,0.7456140350877193,NA
65+,1992,New Mexico,0.7046979865771812,NA
65+,1992,New York,0.6643730886850153,NA
65+,1992,North Carolina,0.6888297872340425,2008
65+,1992,Ohio,0.7034949267192785,2006
65+,1992,Oklahoma,0.7085201793721974,NA
65+,1992,Oregon,0.7802197802197802,NA
65+,1992,Pennsylvania,0.6686567164179105,NA
65+,1992,Rhode Island,0.7738095238095238,NA
65+,1992,South Carolina,0.6745098039215687,NA
65+,1992,South Dakota,0.7927927927927928,NA
65+,1992,Tennessee,0.7077625570776256,NA
65+,1992,Texas,0.704647676161919,NA
65+,1992,Utah,0.8275862068965517,2018
65+,1992,Vermont,0.8070175438596491,2018
65+,1992,Virginia,0.6666666666666666,NA
65+,1992,Washington,0.825136612021858,NA
65+,1992,West Virginia,0.6428571428571429,NA
65+,1992,Wisconsin,0.7929824561403509,1978
65+,1992,Wyoming,0.7470588235294118,1994
65+,1994,Alabama,0.5793991416309013,NA
65+,1994,Alaska,0.6904761904761905,NA
65+,1994,Arizona,0.6435185185185185,NA
65+,1994,Arkansas,0.5271966527196653,NA
65+,1994,California,0.7460018814675446,2018
65+,1994,Colorado,0.5821917808219178,2014
65+,1994,Connecticut,0.7041420118343196,2014
65+,1994,Delaware,0.5875706214689266,NA
65+,1994,Florida,0.6842105263157895,NA
65+,1994,Georgia,0.47635135135135137,NA
65+,1994,Hawaii,0.6788321167883211,2018
65+,1994,Idaho,0.6614583333333334,1994
65+,1994,Illinois,0.6102635228848821,2006
65+,1994,Indiana,0.6783216783216783,NA
65+,1994,Iowa,0.665158371040724,2008
65+,1994,Kansas,0.7188755020080321,NA
65+,1994,Kentucky,0.39705882352941174,NA
65+,1994,Louisiana,0.5215311004784688,NA
65+,1994,Maine,0.675,1978
65+,1994,Maryland,0.6687898089171974,2016
65+,1994,Massachusetts,0.7078804347826086,NA
65+,1994,Michigan,0.6523545706371191,NA
65+,1994,Minnesota,0.708994708994709,1978
65+,1994,Mississippi,0.5161290322580645,NA
65+,1994,Missouri,0.6549707602339181,NA
65+,1994,Montana,0.7290076335877863,2006
65+,1994,Nebraska,0.7027027027027027,NA
65+,1994,Nevada,0.6481481481481481,NA
65+,1994,New Hampshire,0.6017699115044248,1996
65+,1994,New Jersey,0.5961070559610706,NA
65+,1994,New Mexico,0.5920398009950248,NA
65+,1994,New York,0.6224,NA
65+,1994,North Carolina,0.5048409405255878,2008
65+,1994,Ohio,0.6165228113440198,2006
65+,1994,Oklahoma,0.6425531914893617,NA
65+,1994,Oregon,0.734375,NA
65+,1994,Pennsylvania,0.5889748549323017,NA
65+,1994,Rhode Island,0.7058823529411765,NA
65+,1994,South Carolina,0.5555555555555556,NA
65+,1994,South Dakota,0.7489711934156379,NA
65+,1994,Tennessee,0.5364583333333334,NA
65+,1994,Texas,0.6023489932885906,NA
65+,1994,Utah,0.673469387755102,2018
65+,1994,Vermont,0.704225352112676,2018
65+,1994,Virginia,0.6360655737704918,NA
65+,1994,Washington,0.7205882352941176,NA
65+,1994,West Virginia,0.5110294117647058,NA
65+,1994,Wisconsin,0.6746031746031746,1978
65+,1994,Wyoming,0.8636363636363636,1994
65+,1996,Alabama,0.7065868263473054,NA
65+,1996,Alaska,0.6571428571428571,NA
65+,1996,Arizona,0.736318407960199,NA
65+,1996,Arkansas,0.5983263598326359,NA
65+,1996,California,0.7442094662638469,2018
65+,1996,Colorado,0.6978021978021978,2014
65+,1996,Connecticut,0.7354838709677419,2014
65+,1996,Delaware,0.6691176470588235,NA
65+,1996,Florida,0.6792260692464358,NA
65+,1996,Georgia,0.6009852216748769,NA
65+,1996,Hawaii,0.5540540540540541,2018
65+,1996,Idaho,0.7149532710280374,1994
65+,1996,Illinois,0.72508038585209,2006
65+,1996,Indiana,0.6712962962962963,NA
65+,1996,Iowa,0.7219917012448133,2008
65+,1996,Kansas,0.7142857142857143,NA
65+,1996,Kentucky,0.6179245283018868,NA
65+,1996,Louisiana,0.72,NA
65+,1996,Maine,0.7180851063829787,1978
65+,1996,Maryland,0.5878378378378378,2016
65+,1996,Massachusetts,0.7044198895027625,NA
65+,1996,Michigan,0.7282157676348547,NA
65+,1996,Minnesota,0.8238095238095238,1978
65+,1996,Mississippi,0.6536312849162011,NA
65+,1996,Missouri,0.6994219653179191,NA
65+,1996,Montana,0.8073770491803278,2006
65+,1996,Nebraska,0.7136363636363636,NA
65+,1996,Nevada,0.6830601092896175,NA
65+,1996,New Hampshire,0.6626506024096386,1996
65+,1996,New Jersey,0.6758349705304518,NA
65+,1996,New Mexico,0.6826923076923077,NA
65+,1996,New York,0.6698935140367861,NA
65+,1996,North Carolina,0.6271604938271605,2008
65+,1996,Ohio,0.7130730050933786,2006
65+,1996,Oklahoma,0.690566037735849,NA
65+,1996,Oregon,0.79,NA
65+,1996,Pennsylvania,0.6473551637279596,NA
65+,1996,Rhode Island,0.7464114832535885,NA
65+,1996,South Carolina,0.6234567901234568,NA
65+,1996,South Dakota,0.732824427480916,NA
65+,1996,Tennessee,0.6544502617801047,NA
65+,1996,Texas,0.62152133580705,NA
65+,1996,Utah,0.7062146892655368,2018
65+,1996,Vermont,0.7218543046357616,2018
65+,1996,Virginia,0.7340823970037453,NA
65+,1996,Washington,0.7515923566878981,NA
65+,1996,West Virginia,0.632258064516129,NA
65+,1996,Wisconsin,0.812807881773399,1978
65+,1996,Wyoming,0.7944444444444444,1994
65+,1998,Alabama,0.584070796460177,NA
65+,1998,Alaska,0.6296296296296297,NA
65+,1998,Arizona,0.6682464454976303,NA
65+,1998,Arkansas,0.575107296137339,NA
65+,1998,California,0.6881188118811881,2018
65+,1998,Colorado,0.7307692307692307,2014
65+,1998,Connecticut,0.653179190751445,2014
65+,1998,Delaware,0.5974025974025974,NA
65+,1998,Florida,0.6134969325153374,NA
65+,1998,Georgia,0.5951219512195122,NA
65+,1998,Hawaii,0.6258064516129033,2018
65+,1998,Idaho,0.6185567010309279,1994
65+,1998,Illinois,0.6191247974068071,2006
65+,1998,Indiana,0.5303867403314917,NA
65+,1998,Iowa,0.6967213114754098,2008
65+,1998,Kansas,0.6116504854368932,NA
65+,1998,Kentucky,0.5990338164251208,NA
65+,1998,Louisiana,0.5294117647058824,NA
65+,1998,Maine,0.6911764705882353,1978
65+,1998,Maryland,0.5888888888888889,2016
65+,1998,Massachusetts,0.6127167630057804,NA
65+,1998,Michigan,0.7191489361702128,NA
65+,1998,Minnesota,0.7712765957446809,1978
65+,1998,Mississippi,0.6102564102564103,NA
65+,1998,Missouri,0.6216216216216216,NA
65+,1998,Montana,0.7148760330578512,2006
65+,1998,Nebraska,0.5778894472361809,NA
65+,1998,Nevada,0.5345911949685535,NA
65+,1998,New Hampshire,0.64,1996
65+,1998,New Jersey,0.5338645418326693,NA
65+,1998,New Mexico,0.6344086021505376,NA
65+,1998,New York,0.632172131147541,NA
